iter	RMSE
0	14.88624722
1	14.76547766
2	14.64281835
3	14.53187181
4	14.43373003
5	14.32656602
6	14.2319406
7	14.14075467
8	14.04800983
9	13.9752878
10	13.89385991
11	13.8216446
12	13.74322947
13	13.68145343
14	13.61777375
15	13.55249534
16	13.50286758
17	13.44022356
18	13.37489615
19	13.31912776
20	13.27469732
21	13.2209545
22	13.17769624
23	13.13058014
24	13.08113864
25	13.04096221
26	12.99941781
27	12.94678758
28	12.91584321
29	12.87199706
30	12.8330874
31	12.80900771
32	12.78603918
33	12.75140228
34	12.71739469
35	12.67552871
36	12.64061622
37	12.60278202
38	12.57299764
39	12.53729491
40	12.50121406
41	12.47956008
42	12.44729975
43	12.41607155
44	12.37789009
45	12.346925
46	12.31351368
47	12.2687873
48	12.24076103
49	12.19900763
50	12.16242057
51	12.13328059
52	12.09917656
53	12.07571696
54	12.04971847
55	12.02689107
56	11.99751285
57	11.97823139
58	11.95388591
59	11.9323337
60	11.89968859
61	11.872567
62	11.84692889
63	11.82325252
64	11.79923026
65	11.76793762
66	11.73796311
67	11.7167646
68	11.68706462
69	11.66553843
70	11.63760894
71	11.61029607
72	11.58746483
73	11.56021266
74	11.5263213
75	11.50718039
76	11.49287272
77	11.45307994
78	11.43412071
79	11.41171558
80	11.3885851
81	11.36489028
82	11.34778719
83	11.32688009
84	11.30333002
85	11.28502914
86	11.26565874
87	11.24239069
88	11.21869007
89	11.19164422
90	11.17765349
91	11.15165582
92	11.13184503
93	11.11034956
94	11.0845853
95	11.06549069
96	11.04181539
97	11.02110416
98	10.99942656
99	10.98181524
100	10.96415874
101	10.94839321
102	10.93193635
103	10.91113578
104	10.89322543
105	10.8793404
106	10.86152584
107	10.84452508
108	10.82374018
109	10.80697285
110	10.78849671
111	10.77205007
112	10.75772903
113	10.73970766
114	10.71869594
115	10.69986263
116	10.68229409
117	10.6640647
118	10.6466764
119	10.62845028
120	10.61481905
121	10.59538056
122	10.57803552
123	10.54949829
124	10.52860221
125	10.50959115
126	10.49343818
127	10.47883843
128	10.46646107
129	10.45152064
130	10.43989521
131	10.42700501
132	10.40623086
133	10.38153873
134	10.36495091
135	10.35281505
136	10.33724381
137	10.31567948
138	10.30317611
139	10.28814933
140	10.27330559
141	10.25916344
142	10.24114556
143	10.22257342
144	10.20623588
145	10.18620586
146	10.16176545
147	10.14704661
148	10.12239634
149	10.10200179
150	10.08876121
151	10.0708216
152	10.05239047
153	10.03220162
154	10.01477239
155	9.993985922
156	9.983459118
157	9.966284928
158	9.94888571
159	9.933219457
160	9.918749744
161	9.899444059
162	9.879306038
163	9.87551344
164	9.858853252
165	9.841970393
166	9.82628571
167	9.809688471
168	9.790813036
169	9.768620214
170	9.752774921
171	9.735798743
172	9.71472376
173	9.699710926
174	9.6780387
175	9.661687294
176	9.648249827
177	9.628295494
178	9.611463445
179	9.592486921
180	9.576042435
181	9.561663862
182	9.545773868
183	9.525024067
184	9.507082293
185	9.488325633
186	9.470628316
187	9.453300027
188	9.431627606
189	9.418599062
190	9.400956676
191	9.383097261
192	9.363680418
193	9.352064801
194	9.333613505
195	9.316347001
196	9.305631251
197	9.292175169
198	9.274538579
199	9.256517656
200	9.237591351
201	9.221640486
202	9.205360359
203	9.193117569
204	9.175339616
205	9.15929972
206	9.141485551
207	9.124467395
208	9.104353322
209	9.089091348
210	9.073360504
211	9.062322507
212	9.043246226
213	9.029786216
214	9.016233938
215	9.000672346
216	8.98731168
217	8.971550966
218	8.953730726
219	8.936879089
220	8.919611796
221	8.906972333
222	8.889918354
223	8.878880997
224	8.867000188
225	8.847764775
226	8.829649645
227	8.814851869
228	8.802817105
229	8.790814345
230	8.778275438
231	8.768248883
232	8.756171955
233	8.740946954
234	8.72360456
235	8.711919959
236	8.69558847
237	8.676200563
238	8.660791442
239	8.654014148
240	8.638752329
241	8.629574474
242	8.614008908
243	8.600084525
244	8.584533354
245	8.571362189
246	8.555473777
247	8.540224563
248	8.532733766
249	8.517437895
250	8.501300209
251	8.485411895
252	8.477731429
253	8.472482577
254	8.458962278
255	8.441703128
256	8.425451703
257	8.417567788
258	8.401200695
259	8.387321886
260	8.374027627
261	8.361158858
262	8.344701434
263	8.329072967
264	8.319927182
265	8.311429298
266	8.296186715
267	8.28566786
268	8.272322569
